session_id,trial,label,label_int,snr_db,device,fs,feat_00,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
unicorn_session_003,14,slap,1,21.68,Unicorn Hybrid Black,250,227974.296875,83881.007812,423502752.0,60762204.0,442085.28125,111706.835938,798512064.0,113783800.0,1377298.625,141333.203125,1086176640.0,157067856.0,701512.25,4696.624512,920476608.0,138019360.0,1174.543579,7.068635,1.062145
unicorn_session_003,15,baseline,0,22.12,Unicorn Hybrid Black,250,480116576.0,62976400.0,30093.6875,76751.296875,613261184.0,74192440.0,2069251.5,57602.777344,990256000.0,139680192.0,2638599.25,4463.557129,801930944.0,116422112.0,2751716.0,497.368744,0.002596,-5.953567,1.274402
unicorn_session_003,15,slap,1,15.11,Unicorn Hybrid Black,250,50468.90625,43804.109375,93163808.0,8911231.0,142985.109375,73458.359375,193080624.0,23557048.0,49007.183594,146007.796875,162199200.0,28805974.0,2450166.5,90819.867188,119542280.0,15126353.0,210.941132,5.351579,1.069923
unicorn_session_003,16,baseline,0,16.12,Unicorn Hybrid Black,250,108302288.0,12108391.0,2032015.125,50958.433594,202941472.0,23683482.0,4129639.5,45275.144531,224346736.0,40340660.0,5302611.5,52154.082031,156283584.0,28009344.0,2315325.25,40794.273438,0.019916,-3.916165,0.897606
unicorn_session_003,16,slap,1,22.89,Unicorn Hybrid Black,250,177813.75,413484.28125,495663040.0,80590536.0,343012.09375,141556.671875,653384384.0,110318840.0,502920.5,104442.921875,776020352.0,113476880.0,1182534.625,146641.625,820319936.0,121224864.0,1244.350952,7.126369,1.066676
unicorn_session_003,17,baseline,0,14.83,Unicorn Hybrid Black,250,70690408.0,9356481.0,5074199.0,174717.3125,169371024.0,25740776.0,2841776.75,38840.289062,136992016.0,17554816.0,3094646.75,288997.3125,122934528.0,14066818.0,85152.960938,422407.375,0.022192,-3.807975,0.177336
unicorn_session_003,17,slap,1,16.61,Unicorn Hybrid Black,250,956609.25,371852.21875,218907280.0,28229470.0,355928.25,93289.039062,340465568.0,50746764.0,124701.828125,52088.09375,392667552.0,60624240.0,341486.46875,379588.5625,244699184.0,34263180.0,672.807251,6.511459,0.964746
unicorn_session_003,18,baseline,0,21.92,Unicorn Hybrid Black,250,353214688.0,41951332.0,313346.8125,157864.609375,718487680.0,113446216.0,140010.34375,21901.423828,924572480.0,124236240.0,860222.6875,46547.1875,664323840.0,103110216.0,1095953.625,22120.728516,0.000906,-7.00577,0.650284
unicorn_session_003,18,slap,1,17.76,Unicorn Hybrid Black,250,1785800.625,676894.6875,166860576.0,21865872.0,747709.1875,27175.029297,196689344.0,32695330.0,326424.8125,13614.981445,372968256.0,49916720.0,112533.929688,118060.632812,239993536.0,34852476.0,328.518768,5.794594,0.889965
unicorn_session_003,19,baseline,0,18.96,Unicorn Hybrid Black,250,183991968.0,21682024.0,169069.359375,13770.53418,347849856.0,58943492.0,3522665.5,3914.166016,412247360.0,62928692.0,1383870.625,33472.527344,376501216.0,51460540.0,10503.089844,71569.039062,0.003851,-5.559062,0.151276
unicorn_session_003,19,slap,1,21.76,Unicorn Hybrid Black,250,79632.367188,100643.085938,428977984.0,60774940.0,190802.75,100462.117188,637821312.0,96281568.0,1372222.25,494841.21875,694176640.0,112502856.0,141682.484375,80993.257812,570654272.0,76107560.0,1306.71875,7.175274,1.034991
unicorn_session_003,20,baseline,0,17.35,Unicorn Hybrid Black,250,155741616.0,27341574.0,77613.789062,1152.078613,239458432.0,37365768.0,1030263.125,74960.273438,355797376.0,62450108.0,3303773.75,9324.504883,227870544.0,36120252.0,2045781.75,80639.84375,0.006597,-5.021013,0.899298
unicorn_session_003,20,slap,1,20.94,Unicorn Hybrid Black,250,675275.8125,649760.4375,420541600.0,49278932.0,917527.4375,62714.191406,983048896.0,122103696.0,2274846.5,57587.40625,1069747776.0,153515552.0,317719.5,517876.03125,767983424.0,102613392.0,774.44104,6.652142,1.072263
unicorn_session_003,21,baseline,0,21.1,Unicorn Hybrid Black,250,338490336.0,54143772.0,1654066.375,51885.285156,632217024.0,84420648.0,931441.5625,50389.496094,1244872832.0,175122528.0,6247226.5,107945.085938,984813376.0,143732352.0,4883566.0,111539.367188,0.004286,-5.452211,0.62197
unicorn_session_003,21,slap,1,15.44,Unicorn Hybrid Black,250,1138217.625,23411.400391,96296608.0,11556977.0,788615.375,98128.101562,158569408.0,18896832.0,293812.875,44136.132812,182141232.0,25026832.0,768562.1875,145213.375,146989200.0,24581570.0,195.368286,5.274887,1.045688
unicorn_session_003,22,baseline,0,22.61,Unicorn Hybrid Black,250,523828384.0,84781976.0,266284.3125,47956.21875,1199272704.0,183925024.0,1421131.75,182901.578125,1306115712.0,186873280.0,4193846.75,110751.0625,804595136.0,145700992.0,266988.96875,16336.790039,0.001604,-6.434824,0.400749
unicorn_session_003,22,slap,1,19.27,Unicorn Hybrid Black,250,1461070.875,60478.039062,184253648.0,24111228.0,1191830.25,696332.25,467429088.0,54928904.0,351053.34375,693267.5,468557600.0,76323048.0,883214.9375,30568.269531,412694720.0,59123104.0,394.357666,5.977258,1.146063
unicorn_session_003,23,baseline,0,21.71,Unicorn Hybrid Black,250,485270144.0,63785016.0,5007657.0,40741.46875,645096640.0,88196416.0,3971583.5,28090.912109,952331904.0,120556488.0,2296395.5,78012.226562,937348672.0,127406448.0,1161984.125,4351.345215,0.004118,-5.492059,0.690883
unicorn_session_003,23,slap,1,14.46,Unicorn Hybrid Black,250,248307.578125,450969.625,73941880.0,9472201.0,400208.46875,32.731884,146700016.0,22003560.0,51646.753906,138961.34375,143054432.0,17568874.0,1443398.125,533196.0,147994288.0,23011290.0,238.710556,5.475252,1.151834
unicorn_session_003,24,baseline,0,23.03,Unicorn Hybrid Black,250,526250240.0,72669904.0,692486.0,133216.234375,1225889920.0,152071392.0,50834.507812,89157.875,1238796160.0,167829200.0,119492.453125,11301.946289,1079558400.0,139961600.0,6952619.0,25897.304688,0.00192,-6.254899,0.304271
unicorn_session_003,24,slap,1,17.67,Unicorn Hybrid Black,250,1994691.875,628975.3125,129255296.0,17109376.0,629503.0625,366821.5625,199651712.0,29162192.0,145382.265625,356773.625,342923584.0,41896212.0,1902154.875,49287.460938,166727360.0,24402438.0,179.496155,5.190154,0.870296
unicorn_session_003,25,baseline,0,22.02,Unicorn Hybrid Black,250,579115712.0,83367216.0,2414229.75,11139.411133,881348928.0,138480128.0,1575956.125,23822.220703,1274346240.0,178626416.0,453931.34375,113785.382812,743967744.0,115716160.0,4419133.0,38925.234375,0.002548,-5.972131,1.190989
unicorn_session_003,25,slap,1,22.01,Unicorn Hybrid Black,250,133700.9375,57588.011719,378346112.0,58567788.0,123013.554688,1034573.8125,747812608.0,107719856.0,586893.9375,37829.851562,1220667008.0,153190160.0,15226.790039,7446.865234,768212928.0,113023232.0,3627.050537,8.196175,0.973271
unicorn_session_003,26,baseline,0,16.98,Unicorn Hybrid Black,250,86057944.0,11266113.0,1875221.125,115621.929688,159353104.0,30645590.0,2042509.375,5818.177734,206997120.0,32680882.0,1416971.375,2964.009521,235885728.0,27618430.0,2378928.25,53738.054688,0.011207,-4.491138,1.143073
unicorn_session_003,26,slap,1,22.07,Unicorn Hybrid Black,250,539899.1875,363833.5,481290560.0,56754620.0,295022.90625,202543.53125,707532096.0,94493832.0,203275.578125,192555.390625,1027176064.0,130959144.0,310803.84375,153560.828125,662190144.0,82631800.0,2133.569824,7.665552,0.951273
unicorn_session_003,27,baseline,0,16.05,Unicorn Hybrid Black,250,94291928.0,15973636.0,284441.0,59986.175781,157288208.0,25382760.0,722947.125,139415.25,175160704.0,22082350.0,260568.46875,118908.882812,208145504.0,31348242.0,2293406.75,29368.771484,0.005609,-5.183124,1.446231
unicorn_session_003,27,slap,1,19.42,Unicorn Hybrid Black,250,58853.714844,246289.546875,371262176.0,56538652.0,193156.265625,1085069.125,462386112.0,70411168.0,380504.375,81438.351562,769434176.0,87884952.0,1105857.25,260243.75,469350688.0,68782224.0,1192.169189,7.08353,0.899147
unicorn_session_003,28,baseline,0,15.91,Unicorn Hybrid Black,250,151127696.0,19425394.0,3614140.0,29132.767578,221988976.0,46293176.0,1744664.125,73580.75,283555264.0,49050136.0,2637655.75,4687.675781,219333120.0,28496488.0,2555924.5,29332.013672,0.012046,-4.418937,0.800459
unicorn_session_003,28,slap,1,16.05,Unicorn Hybrid Black,250,714533.9375,720991.6875,115382712.0,14893088.0,510644.9375,1341802.5,216744688.0,25542334.0,137196.78125,128470.78125,222563696.0,31100910.0,1183547.875,165821.0,218274800.0,24505284.0,303.609222,5.715742,1.125578
unicorn_session_003,29,baseline,0,22.22,Unicorn Hybrid Black,250,538196544.0,63900440.0,4403069.0,93207.828125,1275523584.0,160903216.0,3477594.25,54614.59375,1113515392.0,147011008.0,266345.46875,25770.589844,976597952.0,151214544.0,1893390.625,366405.625,0.002572,-5.962708,1.022277
unicorn_session_003,29,slap,1,18.67,Unicorn Hybrid Black,250,298083.53125,178646.90625,178686544.0,23752720.0,1893759.0,370181.0,293889056.0,35923904.0,1256652.375,288255.46875,401050720.0,44454616.0,156063.453125,364278.75,337197440.0,46519080.0,335.914612,5.816857,1.039951
unicorn_session_003,30,baseline,0,17.01,Unicorn Hybrid Black,250,159407248.0,23244566.0,3220521.25,19733.666016,286880640.0,47605448.0,448443.1875,95447.578125,352694752.0,66139000.0,2267616.75,57247.027344,320580608.0,43912864.0,3563857.75,6666.753906,0.008486,-4.769238,0.532268
unicorn_session_003,30,slap,1,21.53,Unicorn Hybrid Black,250,2571584.25,890630.0,322187584.0,41783648.0,353455.0,387282.0,675882304.0,99784872.0,766931.25,590777.9375,579687616.0,84858824.0,240773.515625,141544.9375,510862592.0,69289504.0,531.084656,6.274921,1.125351
unicorn_session_003,31,baseline,0,19.92,Unicorn Hybrid Black,250,225622464.0,25500144.0,1466430.625,335072.71875,433955936.0,59218412.0,334833.34375,184656.453125,639192448.0,105340336.0,2306080.75,24767.800781,569746112.0,74313576.0,204160.0,4905.06543,0.002307,-6.07118,0.242566
unicorn_session_003,31,slap,1,21.6,Unicorn Hybrid Black,250,850849.75,211908.125,526333856.0,80430976.0,2354800.0,321953.21875,1036029440.0,148889440.0,268338.71875,683127.25,914604608.0,131963952.0,2853689.75,257606.34375,858130176.0,109210392.0,527.065063,6.267324,1.130873
unicorn_session_003,32,baseline,0,15.35,Unicorn Hybrid Black,250,66546504.0,10033166.0,4091568.25,97929.476562,123936752.0,10391260.0,2414964.0,39968.941406,144375888.0,26151622.0,847684.3125,82417.109375,156471408.0,22631040.0,4689184.5,231.739685,0.024512,-3.70856,1.117673
unicorn_session_003,32,slap,1,17.47,Unicorn Hybrid Black,250,909018.6875,383864.46875,123253320.0,20189020.0,919291.3125,358493.40625,166368560.0,33950920.0,687700.9375,225417.15625,223169024.0,39606000.0,796685.0,908238.5625,272929024.0,35018364.0,237.184433,5.468838,1.084808
unicorn_session_003,33,baseline,0,22.34,Unicorn Hybrid Black,250,478211808.0,70473648.0,1769933.5,73707.242188,778733568.0,109925928.0,299729.0625,2851.840576,1045046016.0,172169216.0,1683654.0,162325.015625,879040064.0,121502192.0,3372978.75,23380.388672,0.00224,-6.100723,0.564375
unicorn_session_003,33,slap,1,21.41,Unicorn Hybrid Black,250,566723.6875,329015.90625,444338304.0,66259580.0,2273176.25,32614.253906,675539456.0,94562344.0,1787314.625,1230665.125,682568640.0,98596200.0,553715.3125,492043.3125,706934848.0,84343648.0,484.349579,6.182807,1.101561
unicorn_session_003,34,baseline,0,20.2,Unicorn Hybrid Black,250,276871264.0,42817564.0,6832125.0,40603.378906,658281344.0,110592224.0,1866806.625,79544.0,555915968.0,92344288.0,23260.337891,164164.8125,753396416.0,112968568.0,3215313.75,6355.097168,0.005319,-5.236349,0.820933
unicorn_session_003,34,slap,1,21.11,Unicorn Hybrid Black,250,618206.625,57211.558594,430178784.0,65653860.0,29272.427734,170861.578125,728377728.0,101906224.0,923164.875,638708.0,617811392.0,95879248.0,309236.78125,69963.210938,801752448.0,117813864.0,1371.427612,7.223608,1.185647
unicorn_session_003,35,baseline,0,15.8,Unicorn Hybrid Black,250,94827968.0,15747944.0,2348138.5,40999.875,193906496.0,25353074.0,5603150.5,4815.110352,178294912.0,30113682.0,37183.730469,184621.921875,160027968.0,23587056.0,352649.1875,78924.625,0.013302,-4.319765,0.674098
unicorn_session_003,35,slap,1,16.93,Unicorn Hybrid Black,250,890458.75,8299.787109,173658768.0,23834390.0,364003.90625,1566930.5,150115392.0,27945628.0,343822.5625,843035.4375,276518656.0,40892032.0,699217.5,369559.375,252507856.0,37633212.0,371.185944,5.916703,0.913193
unicorn_session_003,36,baseline,0,21.19,Unicorn Hybrid Black,250,276052736.0,50320384.0,1573532.5,8345.879883,605367616.0,80088184.0,763400.25,70553.484375,829059200.0,116706568.0,188684.078125,21116.189453,839290560.0,102969168.0,4369106.5,249411.25,0.002704,-5.912632,1.059536
unicorn_session_003,36,slap,1,19.44,Unicorn Hybrid Black,250,1070275.625,436580.03125,242948240.0,41526940.0,290548.5625,506781.46875,549805696.0,87975232.0,96117.195312,18078.658203,617702976.0,109822624.0,1422366.5,308530.28125,486377600.0,65863532.0,658.781372,6.490392,1.090491
unicorn_session_003,37,baseline,0,15.28,Unicorn Hybrid Black,250,83915624.0,18030078.0,2924873.25,91347.28125,147584992.0,30790418.0,3805694.75,86712.804688,201704832.0,30399396.0,3681937.0,13190.561523,153613664.0,29007754.0,3831940.5,141002.515625,0.024274,-3.718308,1.072361
unicorn_session_003,37,slap,1,16.24,Unicorn Hybrid Black,250,1054788.25,524547.3125,132086544.0,15633927.0,43821.859375,116972.3125,246630512.0,29584516.0,530597.375,140052.3125,251355072.0,37517104.0,149387.96875,572172.375,203287600.0,26430520.0,468.549347,6.149642,1.074747
unicorn_session_003,38,baseline,0,21.79,Unicorn Hybrid Black,250,550527808.0,89835072.0,4871897.5,8678.875977,1152319104.0,162124064.0,717948.1875,22198.787109,1004005504.0,168521744.0,6059571.0,31119.628906,1002410496.0,145579904.0,5290.003418,34637.085938,0.003142,-5.76256,0.021151
unicorn_session_003,38,slap,1,17.39,Unicorn Hybrid Black,250,203175.953125,279849.65625,149391232.0,19896438.0,618664.875,233188.859375,230886928.0,38324928.0,196430.765625,41730.039062,321967776.0,49953672.0,835341.625,146963.53125,312482624.0,35340508.0,547.432739,6.30524,1.058821
unicorn_session_003,39,baseline,0,15.74,Unicorn Hybrid Black,250,65784024.0,8141987.0,5595120.5,10734.942383,145287680.0,13745687.0,240257.015625,4826.553711,185183312.0,21247728.0,2262497.75,6094.450684,106133016.0,26460464.0,825520.5625,5989.486328,0.017762,-4.03064,0.199633
unicorn_session_003,39,slap,1,23.48,Unicorn Hybrid Black,250,285724.5,35238.0625,483585888.0,78908568.0,2495930.25,666572.5625,936714752.0,120254256.0,330619.09375,195182.96875,1110848256.0,146946960.0,6822.569824,554241.3125,1308985728.0,192717696.0,1231.168945,7.115719,1.153413
unicorn_session_003,40,baseline,0,16.51,Unicorn Hybrid Black,250,83870424.0,14776807.0,4527385.5,181725.640625,170075872.0,28294760.0,1652300.375,74830.71875,266100384.0,38388936.0,1562606.25,77343.609375,145201552.0,23024504.0,156716.140625,30033.251953,0.011874,-4.433339,0.257685
unicorn_session_003,40,slap,1,23.53,Unicorn Hybrid Black,250,321564.9375,579954.75,820305600.0,122935040.0,141934.171875,234078.703125,1516579456.0,249307856.0,352094.78125,1479247.0,1360009088.0,188479744.0,1845560.25,357724.5,1467700096.0,204511616.0,1940.734741,7.570822,1.155514
unicorn_session_003,41,baseline,0,19.8,Unicorn Hybrid Black,250,233983360.0,28286866.0,589359.125,33807.191406,669084608.0,79929032.0,1085632.375,12961.486328,610335808.0,98015320.0,5938011.5,122802.398438,623455680.0,90248608.0,5426870.0,1021.815247,0.006102,-5.098917,0.744565
unicorn_session_003,41,slap,1,14.57,Unicorn Hybrid Black,250,816825.375,35868.96875,86980176.0,11012412.0,1018442.6875,517876.71875,106941152.0,19154422.0,1002481.3125,265266.0625,129090808.0,18499116.0,21942.529297,338363.09375,142582480.0,13870490.0,162.812851,5.092601,1.060859
unicorn_session_003,42,baseline,0,18.14,Unicorn Hybrid Black,250,130601880.0,13114082.0,288571.25,18341.726562,295936256.0,47025328.0,9576.374023,10776.536133,407753600.0,67991352.0,3594769.75,43523.3125,252881856.0,41166916.0,1317626.625,55417.820312,0.004793,-5.340444,0.086233
unicorn_session_003,42,slap,1,19.27,Unicorn Hybrid Black,250,922675.9375,228529.859375,183911360.0,21146060.0,151291.125,137744.328125,333548000.0,37323708.0,95575.023438,56901.445312,408837856.0,50318348.0,525860.9375,304799.59375,258924928.0,37751600.0,699.079895,6.549765,0.991805
unicorn_session_003,43,baseline,0,19.0,Unicorn Hybrid Black,250,145910864.0,24745196.0,1664666.25,271032.6875,332824512.0,41694412.0,579908.625,29399.445312,511699616.0,62163924.0,143471.6875,61535.265625,389157216.0,49029624.0,2730090.0,53849.746094,0.00371,-5.596483,0.983369
unicorn_session_003,43,slap,1,18.63,Unicorn Hybrid Black,250,723875.1875,632110.5625,188207776.0,28568718.0,149746.203125,101015.570312,273460768.0,45270500.0,496680.125,295090.3125,564695808.0,68464680.0,94827.960938,226371.234375,275693312.0,43573596.0,888.697998,6.789758,0.84351
unicorn_session_003,44,baseline,0,18.61,Unicorn Hybrid Black,250,161496048.0,31013304.0,2682982.5,16922.224609,232409120.0,34206612.0,298192.09375,5198.02002,308920096.0,45907316.0,29964.542969,71897.59375,239935904.0,26840082.0,1898205.5,229804.640625,0.005207,-5.257481,0.612994
unicorn_session_003,44,slap,1,22.06,Unicorn Hybrid Black,250,532694.75,336757.84375,520977344.0,76171024.0,1002827.1875,1015899.4375,1055860672.0,156128336.0,412924.625,133457.8125,1041206976.0,163392800.0,1407778.875,948271.6875,1079039488.0,139354656.0,1101.560303,7.004483,1.154842
unicorn_session_003,45,baseline,0,19.86,Unicorn Hybrid Black,250,277675936.0,48602648.0,2470288.5,21269.9375,367008224.0,74608776.0,2402206.5,4768.519531,459841696.0,63517464.0,1935599.125,31583.867188,382359552.0,66509292.0,3293128.75,203122.640625,0.006794,-4.991635,1.11377
unicorn_session_003,45,slap,1,20.78,Unicorn Hybrid Black,250,801846.0,289811.9375,268070704.0,38870380.0,115457.796875,147000.609375,534642368.0,73876040.0,119358.945312,163915.046875,523888800.0,81924368.0,723923.0625,21919.984375,669465792.0,87624104.0,1133.751953,7.033288,1.198894
unicorn_session_003,46,baseline,0,20.74,Unicorn Hybrid Black,250,292038720.0,30119348.0,571084.6875,1853.942383,384529408.0,56378144.0,431148.375,351.322571,634132864.0,104954000.0,75913.898438,40925.023438,447479392.0,62173168.0,4994316.0,55652.683594,0.003454,-5.667981,0.966599
