session_id,trial,label,label_int,snr_db,device,fs,feat_00,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
unicorn_session_001,21,slap,1,16.31,Unicorn Hybrid Black,250,198620.984375,20647.507812,172869040.0,27213614.0,369268.71875,361601.59375,353709056.0,40784004.0,1673626.25,767465.5,261375504.0,34726664.0,553819.6875,250066.109375,210000320.0,30031336.0,357.006805,5.877755,1.092402
unicorn_session_001,22,baseline,0,15.68,Unicorn Hybrid Black,250,100877768.0,11919238.0,6553953.5,123159.0,227784928.0,27051816.0,7200.730469,203655.703125,316153792.0,45607036.0,611397.4375,50875.882812,242030976.0,37568416.0,198862.71875,9336.412109,0.008312,-4.789943,0.020534
unicorn_session_001,22,slap,1,13.84,Unicorn Hybrid Black,250,2195164.25,43987.121094,83801984.0,11505239.0,20068.599609,382889.375,148547104.0,27059710.0,1852692.75,432743.75,169512352.0,17785968.0,357828.9375,376578.96875,164252288.0,29064842.0,127.913498,4.851354,1.103682
unicorn_session_001,23,baseline,0,20.07,Unicorn Hybrid Black,250,295404800.0,49470536.0,3801844.0,62637.6875,551675008.0,75926416.0,129648.78125,123370.71875,759830144.0,103051344.0,2603156.75,13260.615234,400785856.0,65309120.0,1433522.875,16666.490234,0.003969,-5.529036,0.216415
unicorn_session_001,23,slap,1,17.18,Unicorn Hybrid Black,250,204413.890625,252123.0,153735264.0,16370490.0,85914.414062,116932.992188,236052384.0,32181444.0,226422.515625,1413808.25,393356256.0,64009916.0,630079.3125,139740.640625,363493920.0,42345828.0,999.832336,6.907588,1.021848
unicorn_session_001,24,baseline,0,17.24,Unicorn Hybrid Black,250,99621192.0,10086950.0,2425498.0,89755.375,204443888.0,24975144.0,265273.03125,39197.457031,337628096.0,46100568.0,287169.46875,88248.28125,235464336.0,31451864.0,2240474.75,29376.398438,0.005949,-5.124325,0.590933
unicorn_session_001,24,slap,1,15.2,Unicorn Hybrid Black,250,319158.03125,53720.210938,54909528.0,10762923.0,3595396.5,299396.59375,121853232.0,15961981.0,540950.3125,59026.011719,191836080.0,22868212.0,108288.265625,106210.289062,90015696.0,18598576.0,100.489769,4.610056,0.913461
unicorn_session_001,25,baseline,0,12.03,Unicorn Hybrid Black,250,39556576.0,6940315.5,242908.640625,17023.197266,67576960.0,8561615.0,3616599.5,80221.078125,131503632.0,13504243.0,90890.960938,157723.1875,71923104.0,16276420.0,73418.53125,29566.869141,0.012957,-4.34607,0.512241
unicorn_session_001,25,slap,1,18.94,Unicorn Hybrid Black,250,371410.875,98172.414062,205294560.0,33820020.0,1505693.0,229138.5,389238496.0,58073556.0,218045.671875,117831.695312,505689632.0,74885272.0,1671011.125,468766.28125,393679936.0,58234800.0,396.664612,5.983091,1.048135
unicorn_session_001,26,baseline,0,16.32,Unicorn Hybrid Black,250,73498800.0,12237137.0,1016130.0,164114.359375,157672784.0,21232408.0,3064244.0,44195.113281,249987184.0,37174824.0,152006.078125,9960.904297,177710464.0,15548305.0,2960376.5,58465.757812,0.010917,-4.517359,1.674942
unicorn_session_001,26,slap,1,18.51,Unicorn Hybrid Black,250,395701.34375,29794.705078,345358880.0,46995324.0,2429275.5,601342.9375,455400672.0,74675240.0,299647.28125,671839.25,654872000.0,76823088.0,956099.6875,184606.515625,548447616.0,89399472.0,491.108734,6.196666,0.997492
unicorn_session_001,27,baseline,0,18.75,Unicorn Hybrid Black,250,183668496.0,27114380.0,2705384.25,61669.113281,245353616.0,34840600.0,23176.080078,22515.386719,515755584.0,64074932.0,1051828.75,39092.492188,424370400.0,58618120.0,224572.0625,140233.46875,0.002925,-5.834068,0.072054
unicorn_session_001,27,slap,1,12.57,Unicorn Hybrid Black,250,1019468.8125,374340.625,53024192.0,8034648.5,233553.1875,889222.0625,103600104.0,16797286.0,238348.71875,389591.3125,124901840.0,20302198.0,120911.976562,164605.34375,63947724.0,11178084.0,214.27623,5.367266,0.942405
unicorn_session_001,28,baseline,0,14.94,Unicorn Hybrid Black,250,122972976.0,11751292.0,3194590.25,34615.078125,149911808.0,18172390.0,625368.5,156629.546875,158772768.0,16331753.0,2305725.0,115042.320312,222317936.0,28807686.0,170813.71875,119890.9375,0.009628,-4.642972,0.20763
unicorn_session_001,28,slap,1,14.2,Unicorn Hybrid Black,250,695301.625,238969.46875,36492328.0,9337582.0,1174728.0,107655.859375,153703120.0,18500416.0,685684.9375,34689.628906,163352288.0,26086206.0,253164.921875,2693780.75,97423648.0,14979561.0,160.552063,5.078618,1.085387
unicorn_session_001,29,baseline,0,21.27,Unicorn Hybrid Black,250,357369408.0,52660448.0,289288.71875,135293.09375,608680896.0,74050208.0,1590140.125,32509.396484,853356544.0,135394208.0,55137.738281,143445.125,826620736.0,117689888.0,3163681.5,104119.609375,0.001927,-6.251399,1.759759
unicorn_session_001,29,slap,1,19.41,Unicorn Hybrid Black,250,220084.515625,23068.742188,238223312.0,26159790.0,155418.40625,1664353.375,507351968.0,70698440.0,43586.691406,1210193.375,483412224.0,79589336.0,2049058.0,30134.71875,472000000.0,67738664.0,689.175781,6.535496,1.150759
unicorn_session_001,30,baseline,0,18.88,Unicorn Hybrid Black,250,178236880.0,28676164.0,4732600.5,78159.429688,507898912.0,73060280.0,2768648.75,8957.202148,655816064.0,98466160.0,268702.75,44847.300781,398748032.0,72155096.0,5784437.0,67961.640625,0.007787,-4.855204,1.180985
unicorn_session_001,30,slap,1,13.83,Unicorn Hybrid Black,250,327262.4375,275395.0625,62242400.0,7678054.0,707387.875,543484.1875,207947312.0,20450714.0,442366.65625,117939.492188,130623240.0,22859570.0,50062.523438,897489.8125,106225944.0,12401480.0,332.031769,5.805231,1.172494
unicorn_session_001,31,baseline,0,18.74,Unicorn Hybrid Black,250,178311536.0,24953604.0,3468351.5,163978.984375,320819616.0,46441844.0,2512716.5,7050.71582,340765408.0,40910052.0,30441.5625,75035.554688,269358976.0,35959776.0,1692210.125,146156.0625,0.006945,-4.969597,1.070677
unicorn_session_001,31,slap,1,13.69,Unicorn Hybrid Black,250,404668.3125,286683.0,86528592.0,9434692.0,183037.03125,125693.992188,131237272.0,19716898.0,18817.6875,89073.632812,104827320.0,21828198.0,936133.1875,77591.976562,140744752.0,16134889.0,300.350739,5.704951,1.173294
unicorn_session_001,32,baseline,0,13.99,Unicorn Hybrid Black,250,74867360.0,10810254.0,777374.5,125216.320312,164291376.0,27882718.0,3912118.5,111441.867188,164119888.0,23661624.0,1237087.625,94023.132812,188335184.0,24262252.0,2212081.0,141515.015625,0.013757,-4.286156,1.445818
unicorn_session_001,32,slap,1,16.18,Unicorn Hybrid Black,250,1072892.875,84056.820312,141117776.0,19613446.0,30049.396484,127536.765625,272410944.0,41575592.0,347069.625,64185.898438,313713632.0,44015992.0,967803.5625,355052.6875,333675968.0,39993884.0,438.792084,6.084026,1.136718
unicorn_session_001,33,baseline,0,16.62,Unicorn Hybrid Black,250,70535544.0,6881594.0,4114734.75,20781.179688,136373568.0,20165452.0,331858.15625,30047.488281,225022992.0,35981492.0,61143.382812,4672.188477,143767616.0,25221746.0,4525541.5,41440.722656,0.015691,-4.154607,0.542658
unicorn_session_001,33,slap,1,18.95,Unicorn Hybrid Black,250,371970.03125,19997.630859,232903584.0,33347714.0,2135209.0,690795.4375,502831392.0,61032028.0,1312176.875,97928.648438,568307840.0,78969304.0,178657.796875,302960.375,479599072.0,66870668.0,446.132019,6.100615,1.101292
unicorn_session_001,34,baseline,0,12.43,Unicorn Hybrid Black,250,51623752.0,7901847.0,440162.1875,28051.728516,55794036.0,7874194.5,2957413.75,67445.375,77074200.0,9439614.0,3200484.75,21021.119141,56198000.0,9445160.0,3637154.75,43343.207031,0.042524,-3.157652,1.28174
unicorn_session_001,34,slap,1,16.15,Unicorn Hybrid Black,250,535233.25,8582.666992,94168344.0,16083849.0,121808.664062,153375.734375,144933808.0,29023654.0,836069.125,310667.34375,201287200.0,38085380.0,138964.484375,405319.65625,157276848.0,21957014.0,366.200104,5.90318,1.010459
unicorn_session_001,35,baseline,0,15.36,Unicorn Hybrid Black,250,65121996.0,10534263.0,5202512.5,19442.226562,143565728.0,19031456.0,6701844.5,246950.125,183095664.0,24985784.0,2926673.25,21947.298828,95873336.0,15777864.0,4628567.0,752.667053,0.039904,-3.221246,1.144845
unicorn_session_001,35,slap,1,15.95,Unicorn Hybrid Black,250,281043.71875,383049.3125,105610864.0,15549464.0,249300.703125,239252.671875,263928512.0,35641532.0,496434.3125,1521.07666,207438592.0,35610396.0,256820.28125,107356.890625,315692192.0,39904444.0,695.443176,6.544549,1.293433
unicorn_session_001,36,baseline,0,17.13,Unicorn Hybrid Black,250,95999752.0,12911044.0,716855.875,92076.921875,247951376.0,30393532.0,122282.273438,125562.265625,242665840.0,35465516.0,82198.210938,8193.666016,184149744.0,26213302.0,776896.8125,20206.199219,0.002203,-6.117343,0.725982
unicorn_session_001,36,slap,1,14.48,Unicorn Hybrid Black,250,1670709.0,401.223633,81330920.0,12701033.0,1147481.125,142178.28125,160134432.0,21948086.0,892034.625,272264.6875,190336624.0,24839190.0,494366.40625,105334.554688,136363888.0,22577700.0,135.129868,4.906236,1.040344
unicorn_session_001,37,baseline,0,19.38,Unicorn Hybrid Black,250,179111472.0,27888866.0,3007740.0,154963.0,478599072.0,69208688.0,4683376.0,82237.484375,572097216.0,76236472.0,189416.375,16400.140625,404123904.0,66118448.0,1447699.375,81821.75,0.005709,-5.165524,1.116553
unicorn_session_001,37,slap,1,20.99,Unicorn Hybrid Black,250,1276245.625,175347.03125,321843072.0,49110056.0,10768.842773,14957.707031,497198944.0,66618380.0,195485.09375,91705.101562,510399488.0,84885640.0,636419.5,396459.875,624229184.0,91705880.0,922.012878,6.826559,1.140633
unicorn_session_001,38,baseline,0,17.35,Unicorn Hybrid Black,250,171579392.0,28314614.0,239112.453125,183242.3125,297314816.0,45619944.0,4396936.0,116447.78125,392231520.0,55722412.0,3795241.75,78300.539062,376192736.0,54741068.0,4567379.5,158660.671875,0.010506,-4.555759,1.379017
unicorn_session_001,38,slap,1,15.41,Unicorn Hybrid Black,250,384912.65625,155406.0625,77045304.0,12586417.0,264199.96875,74458.796875,76601152.0,18167232.0,615226.1875,99786.398438,132194816.0,19445368.0,129755.9375,96152.414062,118294000.0,22716578.0,289.890839,5.669505,0.942176
unicorn_session_001,39,baseline,0,17.6,Unicorn Hybrid Black,250,84007256.0,11681285.0,204518.25,1386.160034,250388928.0,38086160.0,4151015.25,49589.191406,234835040.0,33507482.0,281667.5625,55024.804688,178669568.0,31846004.0,3698798.0,4619.212891,0.011146,-4.496597,1.880225
unicorn_session_001,39,slap,1,14.76,Unicorn Hybrid Black,250,1151442.625,130753.125,71788928.0,13172009.0,270220.1875,39588.304688,174970000.0,28117836.0,181737.546875,775400.0,232148800.0,35132624.0,80515.6875,352532.03125,142727984.0,22944268.0,369.160736,5.911232,1.016858
unicorn_session_001,40,baseline,0,15.67,Unicorn Hybrid Black,250,109783608.0,13694573.0,172009.015625,3804.383789,192982528.0,25086032.0,108511.828125,79952.328125,238529552.0,41199076.0,4167799.5,194858.875,184772512.0,27742684.0,4280427.5,66718.335938,0.012022,-4.420939,0.312313
unicorn_session_001,40,slap,1,13.08,Unicorn Hybrid Black,250,151897.4375,835825.8125,56472264.0,7978985.5,1884189.25,26044.625,141662016.0,13488971.0,1372951.0,898423.625,123439096.0,18718474.0,91394.992188,41036.617188,153490064.0,14195500.0,135.715637,4.910562,1.241581
unicorn_session_001,41,baseline,0,21.42,Unicorn Hybrid Black,250,280708928.0,38733880.0,426657.875,162737.171875,487426176.0,68314416.0,4498779.5,23273.542969,630068544.0,89791280.0,28740.992188,35599.847656,559039360.0,94363816.0,3582688.0,79820.765625,0.004362,-5.434669,1.881106
unicorn_session_001,41,slap,1,15.98,Unicorn Hybrid Black,250,161918.53125,403198.8125,137810944.0,19993936.0,139903.015625,83653.859375,194749904.0,22964904.0,861277.3125,1102760.75,199568560.0,33043506.0,1386789.375,23446.375,203154192.0,30270594.0,288.359161,5.664207,1.082073
unicorn_session_001,42,baseline,0,19.37,Unicorn Hybrid Black,250,211894768.0,24589134.0,3019291.0,35770.558594,297578304.0,53351152.0,362570.03125,53942.574219,420419968.0,55298420.0,4107737.0,149597.09375,254050992.0,35103452.0,638379.75,85141.070312,0.006865,-4.981149,0.236763
unicorn_session_001,42,slap,1,14.09,Unicorn Hybrid Black,250,211059.890625,442469.5,67141648.0,7643535.0,147357.890625,494194.8125,139516352.0,18930476.0,373568.6875,220262.140625,128111768.0,19228126.0,1212602.25,1237504.75,104258856.0,11793530.0,225.769394,5.419514,1.098844
unicorn_session_001,43,baseline,0,15.53,Unicorn Hybrid Black,250,79660096.0,14068307.0,135998.46875,24732.591797,145495904.0,19907328.0,180384.03125,350635.25,171982640.0,33388232.0,2033544.875,108370.914062,177744688.0,24465740.0,2415206.75,60547.84375,0.008289,-4.792721,0.554065
unicorn_session_001,43,slap,1,12.37,Unicorn Hybrid Black,250,1484803.125,309170.5,57625320.0,8929344.0,410865.9375,134955.71875,126261576.0,18691720.0,3212368.75,160706.421875,121191296.0,16255488.0,138397.015625,209000.984375,99393528.0,15164181.0,77.094589,4.345033,1.107864
unicorn_session_001,44,baseline,0,16.83,Unicorn Hybrid Black,250,121336944.0,15512171.0,3619620.25,126479.484375,325958528.0,48594916.0,220160.375,9025.671875,271079616.0,36868536.0,623806.375,137077.296875,198512704.0,32658076.0,34010.289062,17367.203125,0.004905,-5.317238,0.076958
unicorn_session_001,44,slap,1,17.24,Unicorn Hybrid Black,250,591294.0,59131.488281,143141872.0,15757626.0,405669.75,153100.375,288754656.0,39581672.0,188904.859375,130055.945312,356843008.0,51209856.0,242126.453125,308801.9375,240476976.0,37819616.0,720.742371,6.580282,1.024129
unicorn_session_001,45,baseline,0,20.67,Unicorn Hybrid Black,250,223545168.0,35813972.0,383097.34375,74943.507812,560684160.0,83731592.0,4738628.0,3948.474854,524737920.0,55339552.0,3944257.25,29844.417969,435810496.0,65833368.0,5860.966309,221250.921875,0.005199,-5.259015,0.073481
unicorn_session_001,45,slap,1,17.73,Unicorn Hybrid Black,250,1726971.875,217103.671875,152974176.0,20473828.0,67553.257812,83563.054688,248864400.0,41882668.0,353751.65625,261911.234375,333402240.0,47814480.0,1412794.625,8945.889648,244776592.0,36537444.0,275.202972,5.617509,1.007378
unicorn_session_001,46,baseline,0,18.07,Unicorn Hybrid Black,250,160992720.0,20688894.0,301069.59375,152116.796875,219898576.0,40628976.0,229507.9375,111797.742188,277034848.0,42948048.0,3820076.0,25199.839844,211849776.0,32320526.0,503332.28125,11802.539062,0.005581,-5.188256,0.280084
unicorn_session_001,46,slap,1,14.63,Unicorn Hybrid Black,250,2934937.75,165900.75,40347104.0,10307203.0,298668.5,470893.21875,130950232.0,22727544.0,312829.375,120442.398438,255273728.0,31387606.0,134478.890625,1275858.25,142173504.0,15864185.0,154.511749,5.04027,0.959633
